Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min
1666,777644.0,0.0,98709.0,55.0,1742.0,3113577.0,0.01,19.0,19.0,0.0,298880.7227509022,,,,0.14096459436080494,0.10404026471245746,0.4818906784057617,0.003499771235510707,1e-05,0.0,1e-05,1e-05,72.50205,64.550285,343.87866,1.6968416,1.0721287648795224,0.5346813423321625,1.820775798893283,-1.521462019128918,0.6182099,0.4926018,1.809771,-1.3158951
1667,778060.0,0.0,98721.0,55.0,1665.0,3115242.0,0.01,20.0,20.0,0.0,299022.5411362648,,,,0.14149122326657212,0.11489148436670517,0.6628272533416748,0.003997815772891045,1e-05,0.0,1e-05,1e-05,65.485916,57.10137,337.75922,1.8003534,1.1486090600273169,0.3877485909668986,1.9383737364772062,-0.2671239256262202,0.5855636,0.46187812,1.8002899,-1.2282474
1668,778522.0,0.0,98915.0,55.0,1847.0,3117089.0,0.01,17.0,17.0,0.0,299179.82288718224,,,,0.13809447983144763,0.10369322707727058,0.6493584513664246,0.0034083507489413023,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,64.43642,55.14277,323.3272,1.112518,0.954471329455466,0.6968739759507011,1.8274910071852903,-2.1380951174171967,0.59284693,0.49490097,1.8046752,-1.3610262
1669,778948.0,0.0,98968.0,55.0,1705.0,3118794.0,0.01,20.0,20.0,0.0,299324.831469059,,,,0.15559175514130735,0.1207275447302715,0.7056645154953003,0.003142187837511301,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,69.29584,62.44475,390.33026,1.9571236,1.1354951386417602,0.39204328429888013,1.8218917766574125,-0.2595722212291779,0.67092174,0.4750186,1.813786,-1.1664329
1670,779401.0,0.0,98933.0,55.0,1813.0,3120607.0,0.01,18.0,18.0,0.0,299524.21719908714,,,,0.14377218754612583,0.11018474863388218,0.9549338817596436,0.006719829514622688,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,78.833046,60.36383,432.26114,1.4714221,1.0152345717853848,0.5625843566562432,1.82138623986275,-1.1566465067783465,0.5892276,0.48349774,1.8012964,-1.3348523
1671,779845.0,0.0,99039.0,55.0,1775.0,3122382.0,0.01,18.0,18.0,0.0,299676.2902061939,,,,0.14385008641348365,0.11493625076262186,0.6717114448547363,0.002854833146557212,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,71.391,65.03558,491.81958,1.2524642,1.032425461323489,0.6347527779316507,1.8257220903399687,-1.7900229518007715,0.6477197,0.50956523,1.8256994,-1.2277839
1672,780271.0,0.0,98820.0,55.0,1705.0,3124087.0,0.01,20.0,20.0,0.0,299821.62802505493,,,,0.1512286822333989,0.12105011770946121,0.7088099122047424,0.0019062008941546082,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,71.67164,58.987854,311.0356,1.0665998,1.1338046336377012,0.3910895180069219,1.8227204898360472,-0.14407479703215798,0.62603164,0.4691124,1.8188752,-1.2036356
1673,780730.0,0.0,98781.0,55.0,1836.0,3125923.0,0.01,18.0,18.0,0.0,299977.98745417595,,,,0.14337694514735996,0.10983164960336622,0.622323751449585,0.0021321114618331194,1e-05,0.0,1e-05,1e-05,71.596695,62.110756,372.11005,1.1222633,0.9967895780367024,0.5917663672943663,1.8232858994963865,-1.4468665971583063,0.6056191,0.5145734,1.8187151,-1.5174526
1674,781189.0,0.0,98806.0,55.0,1836.0,3127759.0,0.01,18.0,18.0,0.0,300135.1601190567,,,,0.14904205342673382,0.10983825175974853,0.6672122478485107,0.004964184481650591,1e-05,0.0,1e-05,1e-05,74.38223,61.40118,383.71964,1.8684973,1.0036200455417843,0.5645625493985271,1.8688314476969938,-1.107201690894955,0.61770356,0.4826228,1.8192687,-1.2938813
1675,781602.0,0.0,98805.0,55.0,1652.0,3129411.0,0.01,21.0,21.0,0.0,300277.4792523384,,,,0.14698503351514905,0.11223401544205375,0.6377200484275818,0.0038800209295004606,1e-05,0.0,1e-05,1e-05,70.85331,62.134212,421.16565,1.0446911,1.2046586482786732,0.31034912887288196,1.833032642085454,0.4612219674180955,0.6909899,0.470586,1.806176,-1.0692357
1676,782103.0,0.0,99094.0,55.0,2002.0,3131413.0,0.01,18.0,18.0,0.0,300449.15800118446,,,,0.14001593994442374,0.09835995141148685,0.6152385473251343,0.0034514907747507095,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,66.157684,60.45621,536.49835,0.9595339,0.9529744222182955,0.574082474447385,1.8290879050257902,-1.1352099990934947,0.66177917,0.4849449,1.8147017,-1.2216033
1677,782516.0,0.0,98831.0,55.0,1653.0,3133066.0,0.01,21.0,21.0,0.0,300591.6096241474,,,,0.1412453465558336,0.09827547297708002,0.5832290053367615,0.0035447366535663605,1e-05,0.0,1e-05,1e-05,64.52069,59.631424,379.9914,1.7117518,1.2058405527019067,0.31217171816482675,1.8291098395350676,0.4612219674180955,0.71996987,0.47698414,1.8156936,-1.289541
1678,783029.0,0.0,99055.0,55.0,2052.0,3135118.0,0.01,13.0,13.0,0.0,300768.11065912247,,,,0.14545617878644002,0.11197797333372832,0.7495130896568298,0.0033465134911239147,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,68.15762,54.45906,279.3787,0.8057493,0.7756028467549844,0.8408669029777366,1.8239451864722471,-1.9826757193924864,0.49179488,0.54533875,1.8042343,-1.6009994
1679,783480.0,0.0,99205.0,55.0,1803.0,3136921.0,0.01,18.0,18.0,0.0,300922.9954879284,,,,0.15511043526969454,0.11228258342579038,0.7479440569877625,0.0035117242950946093,1e-05,0.0,1e-05,1e-05,65.42835,55.649643,313.08963,1.1217194,1.021349975916896,0.6436433018752555,1.8289902428153257,-1.792955142695852,0.6393347,0.50330114,1.810254,-1.171221
1680,783965.0,0.0,99478.0,55.0,1942.0,3138863.0,0.01,16.0,16.0,0.0,301088.62397408485,,,,0.15535003821720783,0.11704048977446348,0.6256378889083862,0.0028597312048077583,1e-05,0.0,1e-05,1e-05,64.914894,60.00221,325.2551,0.60234505,0.8857833861227841,0.6158109880425608,1.8577152546459632,-1.381572718841427,0.52570283,0.49308437,1.814856,-1.4092028
1681,784378.0,0.0,99424.0,55.0,1652.0,3140515.0,0.01,21.0,21.0,0.0,301267.4917011261,,,,0.15888842737451375,0.1100271299756024,0.6463788747787476,0.004807611927390099,1e-05,0.0,1e-05,1e-05,69.31263,61.378506,364.08453,1.7000335,1.2087673114670163,0.3102632020512789,1.8284170249465208,0.4612219674180955,0.7311962,0.47472098,1.8193415,-1.2516708
1682,784831.0,0.0,99580.0,55.0,1809.0,3142324.0,0.01,18.0,18.0,0.0,301421.98654317856,,,,0.16413008392504128,0.11862216922150508,0.616371214389801,0.005580401513725519,1e-05,0.0,1e-05,1e-05,74.61475,60.017933,303.3522,1.7372947,1.0125956525693236,0.596084329551607,1.8261713603499632,-1.3447110388793306,0.6453157,0.49409983,1.8140594,-1.2918422
1683,785271.0,0.0,99565.0,55.0,1760.0,3144084.0,0.01,19.0,19.0,0.0,301572.23407006264,,,,0.1579166065107777,0.10949243330178576,0.6073585748672485,0.004493582993745804,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,68.1823,58.334377,390.15915,1.4195727,1.068680245309842,0.4771042467698804,1.8468778322788133,-0.4900142537504347,0.63732445,0.48121628,1.7977275,-1.2336086
1684,785684.0,0.0,99565.0,55.0,1653.0,3145737.0,0.01,21.0,21.0,0.0,301713.50304198265,,,,0.14907650244771783,0.10249593314886658,0.5243088603019714,0.004403251223266125,1e-05,0.0,1e-05,1e-05,68.644646,66.28346,391.3441,1.451633,1.2071725408312817,0.31111697933106935,1.9114198830470972,0.4612219674180955,0.72286946,0.48170987,1.819561,-1.3469633
1685,786097.0,0.0,99547.0,55.0,1653.0,3147390.0,0.01,21.0,21.0,0.0,301854.8358991146,,,,0.15618955018449818,0.11159545785056868,0.666952908039093,0.004224343225359917,1e-05,0.0,1e-05,1e-05,67.03239,55.90724,363.91492,1.9071125,1.2084060463344453,0.311720802437959,1.841376475429843,0.4612219674180955,0.7343297,0.4783332,1.8148062,-1.3075702
1686,786524.0,0.0,99241.0,55.0,2090.0,3149096.0,0.01,,,0.0,302149.71011018753,,,,,,,,,,,,,,,,,,,,0.533093,0.5349272,1.8202617,-1.6787446
1687,786937.0,0.0,99242.0,55.0,1653.0,3150749.0,0.01,21.0,21.0,0.0,302290.5581731796,18.0,18.0,0.0,0.12664253066674994,0.08660215810460606,0.42840510606765747,0.0036805379204452038,1e-05,0.0,1e-05,1e-05,80.15015,64.47522,403.23096,1.2368792,1.2087570759544974,0.3114722815397383,1.826642713880847,0.4612219674180955,0.7317208,0.476362,1.8152049,-1.288758
1688,787365.0,0.0,99251.0,55.0,1714.0,3152463.0,0.01,21.0,21.0,0.0,302483.4586241245,,,,0.11712412528963498,0.08478796311557288,0.47309136390686035,0.003813072107732296,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,81.75153,64.50145,457.16968,1.6181871,1.171392532658428,0.33464282902481357,1.83215364012749,0.11822471767663956,0.7166752,0.4729691,1.814897,-1.3308823
1689,787801.0,0.0,99323.0,55.0,1741.0,3154204.0,0.01,19.0,19.0,0.0,302633.269742012,,,,0.11995190022427632,0.09060504970337786,0.5207157731056213,0.0035138018429279327,1e-05,0.0,1e-05,1e-05,81.74256,69.034874,511.7927,1.9656953,1.0872103477997475,0.5243496562919545,1.8289471784594755,-1.1018239810293848,0.7040095,0.48860565,1.8193741,-1.383349
1690,788384.0,0.0,99779.0,55.0,2332.0,3156536.0,0.01,7.0,7.0,0.0,302831.4213900566,,,,0.1181857902948037,0.09321513332607927,0.56695157289505,0.003845267929136753,1e-05,0.0,1e-05,1e-05,77.258,60.78003,407.81827,1.4043708,0.5272804167607666,1.0348104573490584,1.923861611005611,-2.373290509043517,0.49162897,0.53000677,1.8156086,-1.56379
1691,788797.0,0.0,99779.0,55.0,1653.0,3158189.0,0.01,21.0,21.0,0.0,302972.87387013435,,,,0.12877231656594007,0.09835309358126602,0.5414541363716125,0.006323750130832195,1e-05,0.0,1e-05,1e-05,81.584274,62.64475,379.04095,1.2750375,1.2082375837446022,0.31262116983744764,1.8313375631335478,0.4612219674180955,0.73101574,0.47463185,1.8147775,-1.2090139
1692,789210.0,0.0,99439.0,55.0,1654.0,3159843.0,0.01,21.0,21.0,0.0,303113.9837002754,,,,0.13966577317110165,0.09887678735482146,0.4995841085910797,0.0038666450418531895,1e-05,0.0,1e-05,1e-05,79.88,66.492714,389.46158,1.1312895,1.2040210599176584,0.31242093560877027,1.827933750486682,0.4612219674180955,0.7078241,0.4803504,1.8156633,-1.181953
1693,789719.0,0.0,99441.0,55.0,2035.0,3161878.0,0.01,13.0,13.0,0.0,303287.9760401249,,,,0.12304652960811499,0.099417598492835,0.7409884929656982,0.0038564077112823725,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,69.0909,57.55719,385.3477,1.2682979,0.760842432410954,0.8990654240225763,1.8273815730574827,-1.9591664888533158,0.60131586,0.5245858,1.8151774,-1.2755479
1694,790132.0,0.0,99299.0,55.0,1653.0,3163531.0,0.01,21.0,21.0,0.0,303430.01081109047,,,,0.13968673624553815,0.1053626823977678,0.5518743395805359,0.004357780329883099,1e-05,0.0,1e-05,1e-05,66.49404,59.135204,333.9225,1.5840019,1.209123738177225,0.31196313382277324,1.8309337118628721,0.4612219674180955,0.73918414,0.47604153,1.8143402,-1.2284286
1695,790546.0,0.0,98818.0,55.0,1654.0,3165185.0,0.01,21.0,21.0,0.0,303571.5110421181,,,,0.13125530023299176,0.09663628804468745,0.47096768021583557,0.004530531819909811,1e-05,0.0,1e-05,1e-05,63.996,55.369293,341.13687,0.9546742,1.207337899978056,0.31318293249021495,1.8322940686705809,0.4520436502664754,0.72505444,0.47791782,1.8145125,-1.1614538
1696,791015.0,0.0,98755.0,55.0,1875.0,3167060.0,0.01,17.0,17.0,0.0,303778.505092144,,,,0.11748636592485344,0.09164551947557725,0.49392563104629517,0.002765411976724863,1e-05,0.0,1e-05,1e-05,65.24924,53.641632,384.61365,1.6667984,0.9470122700258516,0.6734143459480636,1.8358164174150438,-1.8783572509989588,0.63772273,0.498934,1.8146408,-1.6698389
1697,791491.0,0.0,98606.0,55.0,1907.0,3168967.0,0.01,17.0,17.0,0.0,303942.45762705803,,,,0.11918045721455094,0.09219212453335954,0.6700958013534546,0.003900561947375536,1e-05,0.0,1e-05,1e-05,60.175865,50.771294,382.6539,1.6434649,0.9363751126394477,0.7282267600545083,1.8298560125421495,-2.0419844669253995,0.49682397,0.5554296,1.8145474,-1.6292969
1698,791944.0,0.0,98765.0,55.0,1812.0,3170779.0,0.01,18.0,18.0,0.0,304097.8284652233,,,,0.12364110921146924,0.10923758994355938,0.7965185642242432,0.0033954475075006485,1e-05,0.0,1e-05,1e-05,57.114082,48.772373,259.22275,1.3738263,1.0197082773041704,0.5649697046785359,1.8520971891587275,-1.1722615824135458,0.6463697,0.49630734,1.8147994,-1.3287214
1699,792357.0,0.0,98167.0,55.0,1652.0,3172431.0,0.01,21.0,21.0,0.0,304285.13424420357,,,,0.1226984023249898,0.1027352279475861,0.6439861059188843,0.0032370667904615402,1e-05,0.0,1e-05,1e-05,62.3187,52.49356,338.75742,1.1212718,1.2073861644004567,0.3114289596982915,1.8266963878634672,0.4612219674180955,0.73053586,0.47602665,1.8189878,-1.1744978
1700,792963.0,0.0,98725.0,55.0,2421.0,3174852.0,0.01,2.0,2.0,0.0,304492.7256193161,,,,0.11156593644106376,0.08963472736622627,0.6685695648193359,0.0018602220807224512,9.999999999999999e-06,1.6940658945086007e-21,1e-05,1e-05,52.691723,45.91533,293.20312,1.129854,0.3721154210007845,1.2204630399578982,1.9945524216860004,-2.4029428579481644,0.47793302,0.5532484,1.8192825,-1.5866534
1701,793427.0,0.0,98753.0,55.0,1859.0,3176711.0,0.01,17.0,17.0,0.0,304653.09788417816,,,,0.13951386869052057,0.11594454822490534,0.6154661178588867,0.003039630828425288,1e-05,0.0,1e-05,1e-05,47.70507,43.39689,231.89233,1.5148698,0.9622799785913165,0.6050458850500274,1.8726943353179197,-1.4264815404242213,0.53836155,0.47642183,1.8043578,-1.3082126
1702,793840.0,0.0,98699.0,55.0,1652.0,3178363.0,0.01,21.0,21.0,0.0,304794.6347551346,,,,0.1386494258491015,0.11584968178137006,0.761756420135498,0.0029705516062676907,1e-05,0.0,1e-05,1e-05,49.069916,45.11019,263.5819,1.2413793,1.2087042890262434,0.3109660895253835,1.8320253709319334,0.4612219674180955,0.7399804,0.4724903,1.8166078,-1.194713
1703,794275.0,0.0,98698.0,55.0,1740.0,3180103.0,0.01,19.0,19.0,0.0,304945.625674963,,,,0.134477485035662,0.11000928747076319,0.655701756477356,0.0036816601641476154,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,48.0827,41.46921,258.39902,1.8931037,1.075796475492747,0.5224285266282378,1.827720676143071,-1.1090399432612652,0.64188427,0.4837326,1.815834,-1.1617621
1704,794688.0,0.0,98514.0,55.0,1652.0,3181755.0,0.01,21.0,21.0,0.0,305088.1414382458,,,,0.14221383220611086,0.10901863683324521,0.6789273023605347,0.004989525303244591,1e-05,0.0,1e-05,1e-05,49.965973,44.377167,252.26129,1.2345243,1.2087318492786059,0.3116930962001896,1.8277867952349882,0.4612219674180955,0.736489,0.47326592,1.8174475,-1.2599217
1705,795172.0,0.0,98496.0,55.0,1934.0,3183689.0,0.01,14.0,14.0,0.0,305253.9168961048,,,,0.14671592151420287,0.11832111626383929,0.6235418915748596,0.0031452346593141556,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,48.736504,42.298717,240.1189,0.9006011,0.8314741112586508,0.8498815191365324,1.8263674596312742,-1.9998895526506488,0.62527275,0.4817069,1.8165047,-1.3492982
1706,795614.0,0.0,98614.0,55.0,1770.0,3185459.0,0.01,19.0,19.0,0.0,305404.9590473175,,,,0.1435407014506789,0.1188032318332642,0.6467224359512329,0.004355631768703461,1e-05,0.0,1e-05,1e-05,42.85576,37.72852,192.2224,1.311323,1.0748163081787836,0.5423078154445419,1.8315257051947813,-1.0895376159971888,0.7003641,0.47725528,1.8188798,-1.243888
1707,796049.0,0.0,98702.0,55.0,1740.0,3187199.0,0.01,19.0,19.0,0.0,305553.7018611431,,,,0.16353413384688872,0.13216677406195268,0.7065374851226807,0.002635607495903969,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,44.572105,40.68958,217.13734,1.1993473,1.0846498025614077,0.5173248047488195,1.830036781168292,-1.0694929911917384,0.67962873,0.4857679,1.8172196,-1.289123
1708,796594.0,0.0,99227.0,55.0,2178.0,3189377.0,0.01,12.0,12.0,0.0,307744.5703101158,,,,0.14688165900545702,0.11486880298536566,0.8115382790565491,0.003132330719381571,1e-05,0.0,1e-05,1e-05,55.429073,47.92061,261.02148,1.3181252,0.6926075224447493,0.9048205903501909,1.8301388243201475,-2.086475789604964,0.45376676,0.53815365,1.8173457,-1.6184658
1709,797067.0,0.0,99376.0,55.0,1892.0,3191269.0,0.01,16.0,16.0,0.0,307958.812882185,,,,0.1454573372136762,0.11738310704923346,0.8127998113632202,0.0035714474506676197,9.999999999999999e-06,1.6940658945086007e-21,1e-05,1e-05,48.816048,43.242916,251.85924,1.8304822,0.9030095807070734,0.763043223586394,1.843660525417636,-1.9565515667780065,0.5533961,0.5176009,1.802547,-1.4719204
1710,797480.0,0.0,99235.0,55.0,1652.0,3192921.0,0.01,21.0,21.0,0.0,308125.44237113,,,,0.1601215637701656,0.12667593589543943,0.8102115988731384,0.004359629936516285,1e-05,0.0,1e-05,1e-05,54.04381,53.332973,335.66776,1.1946629,1.2078956651565587,0.3106350176063717,1.826310179567645,0.4612219674180955,0.7389684,0.47551534,1.8170711,-1.2317593
1711,798033.0,0.0,99639.0,55.0,2212.0,3195133.0,0.01,9.0,9.0,0.0,308341.2889640331,,,,0.15200115811200998,0.11779295287762906,0.5829622149467468,0.004181425552815199,1e-05,0.0,1e-05,1e-05,47.31219,45.406826,223.41444,1.1253089,0.5937519414986363,1.0400068541652343,1.8285051504138212,-2.568256474343161,0.46183348,0.57831717,1.8176944,-1.5909247
1712,798534.0,0.0,99992.0,55.0,2006.0,3197139.0,0.01,14.0,14.0,0.0,308544.96025013924,,,,0.16244909378603295,0.12439944473782158,0.795307457447052,0.0036805830895900726,1e-05,0.0,1e-05,1e-05,50.04963,45.99219,268.4504,1.4587985,0.8055404359748647,0.842450301123647,1.8286041537287931,-2.1775855737950494,0.5926724,0.5024626,1.8166165,-1.2751367
1713,798948.0,0.0,99975.0,55.0,1653.0,3198792.0,0.01,21.0,21.0,0.0,308704.59129428864,,,,0.18633665583044579,0.14186562042294915,1.0187098979949951,0.004392338916659355,1e-05,0.0,1e-05,1e-05,49.169804,41.90931,222.19711,1.7704598,1.207571844831876,0.3106703100876129,1.8298188665869932,0.4612219674180955,0.740838,0.47041017,1.8172075,-1.2918072
1714,799361.0,0.0,99922.0,55.0,1652.0,3200444.0,0.01,21.0,21.0,0.0,308853.88588905334,,,,0.17400793241535384,0.13396988799381856,0.769882082939148,0.0030581653118133545,1e-05,0.0,1e-05,1e-05,49.00195,47.122463,315.04697,1.3369197,1.2089112889669915,0.3116249442845389,1.8289807656768065,0.4612219674180955,0.741666,0.47469753,1.8183758,-1.3215439
1715,799832.0,0.0,98503.0,54.0,1885.0,3202329.0,0.01,16.0,16.0,0.0,309024.011220932,,,,0.18021194122567566,0.1368104890006868,1.1291035413742065,0.002950827358290553,1e-05,0.0,1e-05,1e-05,50.567844,45.18642,254.92259,0.80434227,0.8957764723215396,0.6994762280181606,1.8295249262812834,-1.4902487202709849,0.5416558,0.52124935,1.8068268,-1.4539608
1716,800303.0,0.0,97717.0,54.0,1886.0,3204215.0,0.01,16.0,16.0,0.0,309195.349517107,,,,0.18794560477962113,0.12969208177529495,0.6913654208183289,0.00317366817034781,1e-05,0.0,1e-05,1e-05,54.328644,55.647495,412.52335,1.1960747,0.9010580622152069,0.7343028592319858,1.811677269077609,-1.8873377981807877,0.5124008,0.53362733,1.7949742,-1.5112283
1717,800716.0,0.0,99369.0,55.0,1652.0,3205867.0,0.01,21.0,21.0,0.0,309466.5541291237,,,,0.1486897271711976,0.1147958794202611,0.6768641471862793,0.00313353817909956,1e-05,0.0,1e-05,1e-05,60.818905,50.05204,300.9685,1.8619303,1.2078815491386306,0.3123225411578968,1.8290564635756712,0.4612219674180955,0.7307099,0.47270185,1.8161515,-1.2494138
1718,801152.0,0.0,99461.0,55.0,1744.0,3207611.0,0.01,19.0,19.0,0.0,309640.73425006866,,,,0.1615291377133422,0.12255614355401441,0.7463762760162354,0.002878351602703333,1e-05,0.0,1e-05,1e-05,60.134773,54.52891,349.25443,2.6893833,1.0836530512627849,0.5263993985012954,1.8290999451640348,-1.2662076308554346,0.6940108,0.47961307,1.8142253,-1.3698524
1719,801605.0,0.0,99241.0,55.0,1812.0,3209423.0,0.01,17.0,17.0,0.0,309830.852091074,,,,0.15100987987805042,0.11961681377857397,0.7303537726402283,0.0031173464376479387,1e-05,0.0,1e-05,1e-05,58.160294,51.333443,261.38025,1.8509945,0.9729298678247743,0.7455313758349517,1.9437763908866148,-2.1578541309675527,0.48443964,0.5574568,1.8173367,-1.7643485
1720,802019.0,0.0,99241.0,55.0,1653.0,3211076.0,0.01,21.0,21.0,0.0,311369.01592326164,,,,0.15093890529973816,0.11259909364255606,0.620848536491394,0.004013951402157545,1e-05,0.0,1e-05,1e-05,56.64583,55.78033,368.21753,2.0320234,1.208804853260067,0.31090696169476656,1.8266449192527037,0.4612219674180955,0.7371301,0.475961,1.817517,-1.2130505
1721,802483.0,0.0,99355.0,55.0,1856.0,3212932.0,0.01,18.0,18.0,0.0,311540.9604320526,,,,0.15993254629399323,0.11853127912467568,0.7414989471435547,0.003140584100037813,1e-05,0.0,1e-05,1e-05,60.592125,56.655094,300.76724,0.89263266,0.9880653710197423,0.5255998848524236,1.8290778616431456,-0.5607521230343084,0.58144534,0.49988604,1.8098384,-1.4434303
1722,802866.0,0.0,99224.0,55.0,1534.0,3214466.0,0.01,-12.0,-12.0,0.0,311678.3108332157,,,,0.1506141441784235,0.11381698248709367,0.6386997103691101,0.0024505413603037596,1e-05,0.0,1e-05,1e-05,47.321945,47.49322,382.81387,1.1450582,-0.24127739161617073,1.4061659678185305,1.826805374956439,-2.560803875384528,0.31437698,0.66611207,1.8175442,-1.6294514
1723,803354.0,0.0,99327.0,55.0,1950.0,3216416.0,0.01,17.0,17.0,0.0,311847.9928460121,,,,0.19393928968023172,0.1441008159545189,0.8105124831199646,0.005078242160379887,1e-05,0.0,1e-05,1e-05,62.048264,57.65366,325.93103,1.6139988,0.9261099969801524,0.7097056324967902,1.8270243326190214,-2.0926021293374104,0.6434838,0.4952279,1.817846,-1.1785135
1724,803862.0,0.0,99657.0,55.0,2035.0,3218451.0,0.01,14.0,14.0,0.0,312024.726924181,,,,0.18146490587946393,0.1266910961701798,0.6497626900672913,0.0022952842991799116,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,53.81986,50.14722,293.0643,1.4718896,0.7903744022591601,0.8127987835387944,1.821571491098712,-2.310617037175479,0.49723154,0.524736,1.81514,-1.5214268
1725,804432.0,0.0,98349.0,54.0,2280.0,3220731.0,0.01,9.0,9.0,0.0,312221.6988401413,,,,0.19881649991098024,0.14402965985770308,0.699942946434021,0.004665653221309185,1e-05,0.0,1e-05,1e-05,57.267498,55.95005,556.4554,1.2159597,0.5995147253573911,0.8687774379661146,1.8271488169196348,-2.1310855218169658,0.43821222,0.5423687,1.8131827,-1.6860577
1726,804876.0,0.0,98419.0,54.0,1775.0,3222506.0,0.01,18.0,18.0,0.0,312374.4384403229,,,,0.21067654829930607,0.13852759579202126,0.7358319759368896,0.004890395328402519,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,56.47937,51.993874,319.01468,1.6806061,1.029100670218628,0.6370146448344652,1.8342915815900773,-1.8344620887827356,0.5879067,0.5371891,1.8134606,-1.5294092
1727,805294.0,0.0,98254.0,54.0,1671.0,3224177.0,0.01,20.0,20.0,0.0,312565.88025712967,,,,0.18863728763892107,0.1358614882341317,0.8699774146080017,0.005350541323423386,1e-05,0.0,1e-05,1e-05,65.776375,55.420116,341.15076,1.6631728,1.1634743597969572,0.37544906855042165,1.8244945922854643,-0.012178390208742451,0.62546813,0.46369982,1.8014191,-1.0372219
1728,805729.0,0.0,99995.0,55.0,1741.0,3225918.0,0.01,19.0,19.0,0.0,312715.6147682667,,,,0.19290035462392302,0.12517093082724295,0.6916224956512451,0.0029253377579152584,1e-05,0.0,1e-05,1e-05,65.19922,55.45575,273.99097,1.2780707,1.0847818505400544,0.5254507177776787,1.8263919869425993,-1.1092730715101893,0.707263,0.4758766,1.8141097,-1.2274679
1729,806155.0,0.0,99864.0,55.0,1705.0,3227623.0,0.01,20.0,20.0,0.0,312861.96653723717,,,,0.18512059460468416,0.13137487511005577,0.7549264430999756,0.004959573969244957,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,66.70983,59.56945,434.23453,1.5458678,1.132054619338136,0.3905887993654582,1.8290961304667692,-0.1303871268012925,0.6194185,0.46742493,1.810242,-1.2587069
1730,806569.0,0.0,99866.0,55.0,1654.0,3229277.0,0.01,21.0,21.0,0.0,313062.4139010906,,,,0.1804762031616909,0.12748118963140495,0.6963110566139221,0.0038033993914723396,1e-05,0.0,1e-05,1e-05,75.15855,60.48188,368.44485,1.8001817,1.2030939317141702,0.31250752904926593,1.8278540888789396,0.4612219674180955,0.7018075,0.46308908,1.8167354,-1.0782449
1731,806982.0,0.0,99516.0,55.0,1652.0,3230929.0,0.01,21.0,21.0,0.0,313208.4877240658,,,,0.17782720018597659,0.13183220903924908,1.00322687625885,0.0046965270303189754,1e-05,0.0,1e-05,1e-05,71.98635,63.116364,402.1224,1.7371314,1.2079885755923763,0.31093132656859396,1.828998796081851,0.4612219674180955,0.7468793,0.46374542,1.818592,-1.1685363
1732,807439.0,0.0,99693.0,55.0,1830.0,3232759.0,0.01,17.0,17.0,0.0,313366.4055349827,,,,0.17028740246696664,0.12626472909596168,0.9224528074264526,0.005751919001340866,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,75.14276,61.971382,343.69714,1.7604029,0.9656877526567997,0.7109036571424346,1.8271197894576292,-2.077842450943808,0.666225,0.49395627,1.8179927,-1.3400257
1733,807853.0,0.0,99294.0,55.0,1653.0,3234412.0,0.01,21.0,21.0,0.0,313508.90005135536,,,,0.17015579036723363,0.11922723287723916,0.7201346158981323,0.004664687439799309,1e-05,0.0,1e-05,1e-05,73.93418,67.6561,364.9858,1.1473994,1.2072249448260381,0.31352141692339597,1.8268222728732328,0.45660974774391455,0.74501914,0.46560568,1.8182933,-1.2940892
1734,808303.0,0.0,99294.0,55.0,1803.0,3236215.0,0.01,19.0,19.0,0.0,313663.69118118286,,,,0.17577675071027543,0.12787173655314027,0.6659660935401917,0.0034450101666152477,1e-05,0.0,1e-05,1e-05,68.99628,59.831226,382.64246,1.4978446,1.0526280792379126,0.5286067838509779,1.8236996153357725,-1.0702607566422269,0.6192592,0.49264678,1.8186654,-1.3988326
